PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,ZIP4,COUNTY
FL-P-2140,"CONE DISTRIBUTING, INC.",Â ,500 NW 27TH AVE,OCALA,FL,34475,5626,MARION
FL-P-21400,EPLAX CORPORATION,Â ,119  SW 32 RD,MIAMI,FL,33129,0,Miami Dade
FL-P-21401,JUMA WINES GROUP LLC,Â ,2101  ATLANTIC SHORES BLVD,HALLANDALE BEACH,FL,33009,2857,Broward
FL-P-21402,"PANGEA WINE & SPIRITS, INC.",Â ,8437  TUTTLE AVE,SARASOTA,FL,34243,0,USA
FL-P-21403,"HELIX SPIRITS, LLC",Â ,1815  PURDY AVE,MIAMI,FL,33139,0,Â 
FL-P-2142,"CHAMPION BRANDS, INC.",Â ,5571 FLORIDA MINING BLVD S,JACKSONVILLE,FL,32257,3648,DUVAL
FL-P-2145,MACDILL AIR FORCE BASE,Â ,"CLASS VI STORE, BLDG P-7 ",MACDILL AFB,FL,33608,0,HILLSBOROUGH
FL-P-2147,"MAZELTOV BEVERAGES IMPORT & EXPORT, INC.",MAZELTOV BEVERAGES IMPORT & EXPORT,8420 NW 66TH ST,MIAMI,FL,33166,2629,MIAMI-DADE
FL-P-2160,"BERNIE LITTLE DISTRIBUTORS, INC.",Â ,8049 ASSOCIATE BLVD,SEBRING,FL,33876,0,HIGHLANDS
FL-P-2168,CONSOLIDATED PACKAGE STORE,Â ,BUILDING 1420 TYNDALL AFB,PANAMA CITY,FL,32403,0,BAY
FL-P-2179,"IMPORT A-N-T WINES, INC.",Â ,356 CENTER CT,VENICE,FL,34285,5509,SARASOTA
FL-P-2185,"Z & D IMPORTS, INC.","EPICUREAN, U.S.A.",4229 N TRAIL,SARASOTA,FL,34231,0,SARASOTA
FL-P-2186,SUNBELT INTERNATIONAL SHOPPERS LTD.,"INTERNATIONAL DUTY-FREE BOUTIQUE, SUNBLET INTERNATIONAL SHOP",AIRSIDE COMMERCE PARK;,ORLANDO,FL,32827,0,ORANGE
FL-P-2188,MARIS DISTRIBUTING COMPANY,Â ,3820 NE 49TH RD,GAINESVILLE,FL,32609,1606,ALACHUA
FL-P-2189,MARIS DISTRIBUTING COMPANY,Â ,1805 SW 37TH AVE,OCALA,FL,34474,2825,MARION
FL-P-2216,PEPIN DISTRIBUTING COMPANY,Â ,4121 N 50TH ST,TAMPA,FL,33610,8002,HILLSBOROUGH
FL-P-2224,"WILLIAM H. SWAN & SONS, INC.",Â ,2336 N LIBERTY ST,JACKSONVILLE,FL,32206,3016,DUVAL
FL-P-2225,"ADOLPHUS, INC.",Â ,1414 ROSEMAY LN,NAPLES,FL,34103,4283,COLLIER
FL-P-2230,"TWR, INC.",THIRD WORLD RESOURCES CO.,4801 PEMBROKE RD,HOLLYWOOD,FL,33021,8116,BROWARD
FL-P-2248,"TRANSATLANTIC SUPPLIERS, INC.",Â ,7310 NW 79TH TER,MEDLEY,FL,33166,2212,MIAMI-DADE
FL-P-2249,HIRAM WALKER - A.V. CORP.,ALLIED DOMECQ DUTY FREE,9350 S DIXIE HWY,MIAMI,FL,33156,2944,MIAMI-DADE
FL-P-2252,"GREEK FOODS SPECIALTY, INC.",Â ,515 N 21ST AVE,HOLLYWOOD,FL,33020,0,DADE
FL-P-2271,"GRECO-ROMAN, INC.",GRECO-ROMAN IMPORTERS,1305 POINSETTA DR,PALM BEACH,FL,33444,0,BROWARD
FL-P-2272,"TAYLOR, W. A., & COMPANY",W. A. TAYLOR & COMPANY,501 BRICKELL KEY DR,MIAMI,FL,33131,2608,MIAMI-DADE
FL-P-2282,"JETRO CASH & CARRY ENTERPRISES OF FLORIDA, INC.",Â ,2041 NW 12TH AVE,MIAMI,FL,33127,4505,MIAMI-DADE
FL-P-2286,"GOLD COAST BEVERAGE DISTRIBUTORS, INC.",Â ,5400 GLADES CUT OFF RD,FORT PIERCE,FL,34981,4615,SAINT LUCIE
FL-P-2288,"GOLD COAST BEVERAGE DISTRIBUTORS, INC.",Â ,1751 NW 12TH AVE,POMPANO BEACH,FL,33069,1732,BROWARD
FL-P-2289,"GOLD COAST BEVERAGE DISTRIBUTORS, INC.",Â ,161 US HIGHWAY 1,E ROCKLAND KEY,FL,33040,5475,MONROE
FL-P-2290,"GOLD COAST BEVERAGE DISTRIBUTORS, INC.",Â ,10055 NW 12TH  ST,DORAL,FL,33172,2761,MIAMI-DADE
FL-P-2295,"COASTAL BEVERAGE, LTD",Â ,4747 PROGRESS AVE,NAPLES,FL,34104,7032,COLLIER
FL-P-2298,NAVY EXCHANGE,Â ,"NAVAL AIR STATION, BUILDING 169 ",JACKSONVILLE,FL,32212,0,DUVAL
FL-P-2300,"ADA ROSE ENTERPRISE, INC.",Â ,6299 POWERS AVE,JACKSONVILLE,FL,32217,2287,DUVAL
FL-P-2301,"SIXTO, INC.",FEDERICO SIXTO & CO.,11350 66TH ST,LARGO,FL,33773,5524,PINELLAS
FL-P-2303,"GRUPO TORRES, S.A.",Â ,801 BRICKELL AVE,MIAMI,FL,33131,2945,MIAMI-DADE
FL-P-2307,BEEFY KING-CATERING INC.,B & R DISTRIBUTORS,2143 MONASTERY CIR,ORLANDO,FL,32822,8305,ORANGE
FL-P-2320,"JAMES J. MUSSO, INC.",Â ,3020 WINTER LAKE RD,LAKELAND,FL,33803,9707,POLK
FL-P-2325,N. GOLDRING CORPORATION,"MAGNOLIA LIQUORS, MAGNOLIA BEER DISTRIBUTORS",675 S PACE BLVD,PENSACOLA,FL,32501,5026,ESCAMBIA
FL-P-2329,"ALPHA MARKETING NETWORK, INC.","AMN, AMN DISTRIBUTORS",2661 W 81ST ST,HIALEAH,FL,33016,2756,MIAMI-DADE
FL-P-2343,"L'AIGLON WINE AND SPIRITS IMPORT CO., INC.",Â ,3000 ISLAND BLVD,AVENTURA,FL,33160,4923,MIAMI-DADE
FL-P-2346,"CERVEZAS VICTORIA Y TONA BEER, INC.",Â ,7061 SW 47TH ST,MIAMI,FL,33155,4651,MIAMI-DADE
FL-P-2349,"WESTERN BEER AND WINE DISTRIBUTORS, INC.",Â ,2990 SW 28TH LN,MIAMI,FL,33133,3709,MIAMI-DADE
FL-P-2354,UNIQUE BEVERAGE DISTRIBUTORS INC.,Â ,5817 BEGGS RD,ORLANDO,FL,32810,2654,ORANGE
FL-P-2358,"GRANTHAM DISTRIBUTING CO., INC.",Â ,2685 HANSROB RD,ORLANDO,FL,32804,3317,ORANGE
FL-P-2359,ROCA DISTRIBUTING INC.,Â ,8497 NW 61ST ST,MIAMI,FL,33166,0,DADE
FL-P-2365,"EDELWEISS IMPORTS, INC.",Â ,9056 TALWAY CIR,BOYNTON BEACH,FL,33437,2728,PALM BEACH
FL-P-2370,"W.W.X.T.E., CORPORATION",Â ,777 S STATE ROAD 7,MARGATE,FL,33068,2803,BROWARD
FL-P-2371,"GIE-BO, INC.",Â ,5036 ORTEGA BLVD,JACKSONVILLE,FL,32210,8304,DUVAL
FL-P-2374,"PEACE RIVER DISTRIBUTING, INC.",Â ,9400 PIPER RD,PUNTA GORDA,FL,33982,2448,CHARLOTTE
FL-P-2374,PEACE RIVER DISTRIBUTING INC.,Â ,9400 PIPER RD,PUNTA GORDA,FL,33982,2448,CHARLOTTE
FL-P-2376,"THOMAS WILLIAM SALTMARSH, III","TWS MARKETING GROUP, INC.",815 HILLARY CT,LONGWOOD,FL,32750,7143,SEMINOLE
FL-P-2387,"FANTIS FOODS OF FLORIDA, INC.",Â ,3399 118TH AVE N,ST PETERSBURG,FL,33716,1830,PINELLAS
FL-P-2390,"LE CELLIER, INC.",Â ,540 N STATE ROAD 434 UNIT 146-B,ALTAMONTE SPRINGS,FL,32714,2166,SEMINOLE
FL-P-2393,"INTERNATIONAL CRUISE DUTY FREE, INC.",Â ,320 NE 183RD ST,MIAMI,FL,33179,4508,MIAMI-DADE
FL-P-2396,"CONDAL IMPORTS, INC.",Â ,7220 NW 36TH ST,MIAMI,FL,33166,6737,MIAMI-DADE
FL-P-2398,"PACIFIC-AMERICAN TRADING COMPANY, INC.",Â ,6601 LYONS RD,COCONUT CREEK,FL,33073,3632,BROWARD
FL-P-2399,"MOHAWK DISTILLED PRODUCTS, L.P.",MARIE BRIZARD WINE & SPIRITS USA,11900 BISCAYNE BLVD,NORTH MIAMI,FL,33181,2734,MIAMI-DADE
FL-P-2401,"B & C ENTERPRISES OF TAMPA, INC.",Â ,217 N 11TH ST,TAMPA,FL,33602,3601,HILLSBOROUGH
FL-P-2404,"GIBB STRACHEN, INC.",BEST CELLAR,901 E SAMPLE RD,POMPANO BEACH,FL,33064,5151,BROWARD
FL-P-2408,THE LEWIS BEAR COMPANY,Â ,127 MONTGOMERY CIR,DEFUNIAK SPRINGS,FL,32435,4730,WALTON
FL-P-2411,"LIQUORS, WINES & FOODS FROM ITALY, INC.",WINES & FOOD FROM ITALY,12323 SW 132ND CT,MIAMI,FL,33186,6477,MIAMI-DADE
FL-P-2413,"FLORIDA WINE IMPORT, INC.",Â ,2601 NE 10TH ST,HALLANDALE BEACH,FL,33009,2892,BROWARD
FL-P-2415,"ALLIED BREWERIES, INC.","MASSACHUSETTS BREWERY, INC.",1255 BELLE AVE,WINTER SPRINGS,FL,32708,2995,SEMINOLE
FL-P-2420,NEW IMAGE TRADING CORPORATION,Â ,14048 SW 140TH ST,MIAMI,FL,33186,5548,MIAMI-DADE
FL-P-2423,"VINIFERA IMPORTS, LTD. INCORPORATED",VINIFERA DISTRIBUTING COMPANY,2201 N ANDREWS AVE,POMPANO BEACH,FL,33069,1425,BROWARD
FL-P-2428,"TRICOLOR BEER IMPORTERS, INC.",Â ,3262 SW 141ST AVE,MIAMI,FL,33175,6759,MIAMI-DADE
FL-P-2429,"C & B INTERNATIONAL TRADING GROUP, INC.",Â ,3727 VINELAND RD,ORLANDO,FL,32811,6416,ORANGE
FL-P-2432,THE CITY DISTRIBUTOR INC.,Â ,3196 SE WAALER ST,STUART,FL,34997,5924,MARTIN
FL-P-2435,"BIANCA M., CORPORATION",FLORIDA SHIP SUPPLY,1202 N 19TH ST,TAMPA,FL,33605,5226,HILLSBOROUGH
FL-P-2438,"WORLD ITALIAN DISTRIBUTION, CORP.",Â ,15264 SW 156TH TER,MIAMI,FL,33187,5442,MIAMI-DADE
FL-P-2444,"GOS INTERNATIONAL DISTRIBUTORS, INC.",Â ,139  33RD AVE S,JACKSONVILLE BEACH,FL,32250,6042,DUVAL
FL-P-2446,OLD BRIDGE INC.,Â ,7950 CENTRAL INDUSTRIAL DR,RIVIERA BEACH,FL,33404,3439,PALM BEACH
FL-P-2451,JAE SUN DO,Â ,6604 OLD WINTER GARDEN RD,ORLANDO,FL,32835,1218,ORANGE
FL-P-2452,"FRISCO CONSTRUCTION CO., INC.",THE BEAVER STREET FOODS,1741 W BEAVER ST,JACKSONVILLE,FL,32209,7526,DUVAL
FL-P-2453,"SPIRIT IMPORTS, INC.",Â ,10210 NW 50TH ST,SUNRISE,FL,33351,8045,BROWARD
FL-P-2459,AUTEC RANGE SERVICES,Â ,801 CLEMATIS ST,WEST PALM BEACH,FL,33401,5106,PALM BEACH
FL-P-2460,NICKOLAOS SFIRAKIS,Â ,1914 CALUMET ST,CLEARWATER,FL,33765,1151,PINELLAS
FL-P-2462,"GLOBAL CONTACTS, INC.",Â ,503 LAKE CHARM DR,OVIEDO,FL,32765,6875,SEMINOLE
FL-P-2465,"ATLANTIC COAST BONDED SALES & DISTRIBUTION, INC.",VINTAGE SELECTIONS,405 ATLANTIS RD,CAPE CANAVERAL,FL,32920,5538,BREVARD
FL-P-2466,"ALL BRAZILIAN IMPORT & EXPORT, INC.",Â ,922 NW 1ST ST,FORT LAUDERDALE,FL,33311,8902,BROWARD
FL-P-2470,KIM BROTHERS SHIP SUPPLY INC.,KIM BROTHERS TRANSPORTATION,1101 E WASHINGTON ST,TAMPA,FL,33602,3627,HILLSBOROUGH
FL-P-2472,"HARBOR DISTRIBUTORS, INC.",Â ,9200 S DADELAND BLVD,MIAMI,FL,33156,2714,MIAMI-DADE
FL-P-2475,"WINES FROM RUSSIA, INC.",Â ,9760 NW 51ST ST,CORAL SPRINGS,FL,33076,2460,BROWARD
FL-P-2478,"WHOLESALERS MARKETING GROUP, INC.",Â ,2801 SW 3RD AVE,MIAMI,FL,33129,2316,MIAMI-DADE
FL-P-2488,"SILVER EAGLE DISTRIBUTORS, LTD.",Â ,1000 PARK OF COMMERCE BLVD,HOMESTEAD,FL,33035,1201,MIAMI-DADE
FL-P-2489,"VITIS IMPORT, INC.",Â ,6720 NE 4TH AVE,MIAMI,FL,33138,5515,MIAMI-DADE
FL-P-2492,EXCIM TRADING CORP.,Â ,6073 NW 167TH ST,HIALEAH,FL,33015,4314,MIAMI-DADE
FL-P-2494,"NEWSEL, INC.",Â ,13000 STATE HIGHWAY 20 W,FREEPORT,FL,32439,2000,WALTON
FL-P-2495,MORGAN MARKETING INC.,RIVIERA WINE IMPORTS,2850 EVANS ST,HOLLYWOOD,FL,33020,1120,BROWARD
FL-P-2497,SAN MANATEE INC.,Â ,1637 SE PARADISE CIR,CRYSTAL RIVER,FL,34429,4616,CITRUS
FL-P-2498,CUE INTERNATIONAL INC.,Â ,2315 NW 107TH AVE,MIAMI,FL,33172,0,DADE
FL-P-2501,"DUFRY AMERICA SERVICES, INC.",Â ,10300 NW 19TH ST,DORAL,FL,33172,2538,MIAMI-DADE
FL-P-2503,"QUALITY BRANDS, INC.",Â ,1290 E INTERNATIONAL SPEEDWAY BLVD,DELAND,FL,32721,1450,VOLUSIA
FL-P-2506,"CAPE IMPORTS, INC.",Â ,405 ATLANTIS RD,CAPE CANAVERAL,FL,32920,4222,BREVARD
FL-P-2517,ALTAMIRA L.C.,ALTAMIRA WINE DISTRIBUTORS,2511 NW 16TH LN,FT LAUDERDALE,FL,33334,0,BROWARD
FL-P-2521,JAMES R. BROWN,BACCHUS IMPORTS,529 KAY RD,MIDDLEBURG,FL,32068,4619,CLAY
FL-P-2524,"ALLDERS INTERNATIONAL USA, INC.",Â ,"FTZ #25, BLDG A, 3400 MACINTOSH RD. ",PORT EVERGLADES,FL,33316,0,BROWARD
FL-P-2525,DAYTONA BUDWEISER LIMITED PARTNERSHIP,Â ,406 OAK PL,PORT ORANGE,FL,32127,4334,VOLUSIA
FL-P-2528,"BACARDI U.S.A., INC.",Â ,2701 S LE JEUNE RD,CORAL GABLES,FL,33134,5836,MIAMI-DADE
FL-P-2529,BACARDI BOTTLING CORPORATION,Â ,12200 N MAIN ST,JACKSONVILLE,FL,32218,3819,DUVAL
FL-P-2531,"DCI MIAMI, INC.",Â ,11403 NW 39TH ST,DORAL,FL,33178,4843,MIAMI-DADE
FL-P-2533,"TRIPLE P DISTRIBUTING CO., INC.",NORTH FLORIDA SALES,3601 REGENT BLVD,JACKSONVILLE,FL,32224,6500,DUVAL
FL-P-2537,"CARIBBEAN EXPORT APPLIANCES, INC.",Â ,1195 NW 97TH AVE,DORAL,FL,33172,2840,MIAMI-DADE
FL-P-2540,"INTERNATIONAL CRUISE DUTY FREE, INC.",Â ,11091 NW 27TH ST,DORAL,FL,33172,5010,MIAMI-DADE
FL-P-2541,"NISHIMOTO TRADING CO., LTD.",Â ,3941 COMMERCE PKWY,MIRAMAR,FL,33025,3936,BROWARD
FL-P-2542,AMER-CON CORPORATION,Â ,9200 S DADELAND BLVD,MIAMI,FL,33156,2716,MIAMI-DADE
FL-P-2545,"ORVINO IMPORTS & DISTRIBUTING, INC.","ORVINO IMPORTS, INC.",11927 W SAMPLE RD,CORAL SPRINGS,FL,33065,3164,BROWARD
FL-P-2548,"TRIPLE P DISTRIBUTING CO., INC.",NORTH FLORIDA SALES,467 SW RING CT,LAKE CITY,FL,32025,3151,COLUMBIA
FL-P-2555,"WINE CLEARING, INC.",Â ,2210 NW 29TH ST,OAKLAND PARK,FL,33311,2145,BROWARD
FL-P-2557,OCEANWIDE INTERNATIONAL TRADING INC.,Â ,1104 E CUMBERLAND AVE,TAMPA,FL,33602,4218,HILLSBOROUGH
FL-P-2567,PARADISE BREWING COMPANY INC.,"PARADISE BREWING COMPANY, INC.",1575 CATTLEMEN RD,SARASOTA,FL,34232,6263,SARASOTA
FL-P-2568,BERJAC L.C.,Â ,3406 SW 26TH TER,FORT LAUDERDALE,FL,33312,5010,BROWARD
FL-P-2569,JFC INTERNATIONAL INC.,Â ,1728  PARK CENTRAL BLVD N,POMPANO BEACH,FL,33064,0,BROWARD
FL-P-2570,"MONIN, INC.",Â ,2100 RANGE RD,CLEARWATER,FL,33765,2125,PINELLAS
FL-P-2571,INTERNATIONAL BONDED EXPORT SERVICE CORP.,Â ,2200 NW 102ND PL,DORAL,FL,33172,2516,MIAMI-DADE
FL-P-2575,"INTERNATIONAL HOUSE OF FINE WINES, INC.",TRICANA INTERNATIONAL,1405 A SW 10TH AVE,POMPANO BEACH,FL,33069,4601,BROWARD
FL-P-2578,"BASIK EXPORTS & IMPORTS, INC.",Â ,5671 NE 21ST RD,FT LAUDERDALE,FL,33308,2567,BROWARD
FL-P-2580,CARROLL DISTRIBUTING COMPANY,Â ,1553 SILICON AVE,MELBOURNE,FL,32940,0,BREVARD
FL-P-2582,"BUSCH-TRANSOU, L.C.",TRI-EAGLE SALES,545 RIVER BIRCH RD,MIDWAY,FL,32343,0,GADSDEN
FL-P-2583,"ALBA DISTRIBUTORS OF FLORIDA, INC.",Â ,7201 NW 35TH AVE,MIAMI,FL,33147,5833,MIAMI-DADE
FL-P-2589,"INTERIOR CONCEPTS INTERNATIONAL, INC","INTERNATIONAL RESOURCE AND TRADE, INC",2901 COMMERCE PARK DR,BOYNTON BEACH,FL,33426,8728,PALM BEACH
FL-P-2590,OLIVER TRADING COMPANY INC.,Â ,1080F ENDEAVOUR WAY,LARGO,FL,33711,0,PINELLAS
FL-P-2593,BLACK BEAR BREWING COMPANY,Â ,542 DOUGLAS AVE,DUNEDIN,FL,34698,7604,PINELLAS
FL-P-2600,"3 CASTLES LIQUOR IMPORTS, INC.",Â ,2279 TONIWOOD LN,PALM HARBOR,FL,34685,2228,PINELLAS
FL-P-2602,"BLUE MARLIN BREWERIES, INC.",BLUE MARLIN BEER COMPANY,519 HUNTING LODGE DR,MIAMI SPRINGS,FL,33166,5743,MIAMI-DADE
FL-P-2609,"USA WINES & FOOD, INC.",Â ,102 NE 22ND ST,MIAMI,FL,33137,4825,MIAMI-DADE
FL-P-2615,C.D.N. CONNECTION DISTRIBUTION CO.,Â ,1600 S POWERLINE RD,DEERFIELD BEACH,FL,33442,8160,BROWARD
FL-P-2621,"UNIVERSAL SALES & SUPPLIES, INC.",Â ,507 SPORTSMAN PARK DR,SEFFNER,FL,33584,4153,HILLSBOROUGH
FL-P-2622,"GREAT HOUSE OF WINE, INC.",Â ,10852 SW 188TH ST,MIAMI,FL,33157,6781,MIAMI-DADE
FL-P-2628,"AMERICAN BREWING COMPANY, INC.",AMERICAN BEER COMPANY,1408 N KILLIAN DR,LAKE PARK,FL,33403,1960,PALM BEACH
FL-P-2629,"PROSPECT ENTERPRISES, INC.",KANSAS MARINE COMPANY,5511 NW 163RD ST,HIALEAH,FL,33014,6131,MIAMI-DADE
FL-P-2630,"OVERSEAS SUPPLY AGENCY, INC.",OVERSEAS SUPPLY AGENCY,6026 LEE ANN LN,NAPLES,FL,34109,6230,COLLIER
FL-P-2631,"INTERNATIONAL DUTY FREE MERCHANTS, INC.",Â ,755 NW 72ND AVENUE PLZ,MIAMI,FL,33126,0,DADE
FL-P-2635,"PREMIER BEVERAGE COMPANY, LLC",AUGUSTAN WINE IMPORTS,9801 PREMIER PKWY,MIRAMAR,FL,33025,3200,BROWARD
FL-P-2636,"PREMIER BEVERAGE COMPANY, LLC",AUGUSTAN WINE IMPORTS,2400 SAND LAKE RD,ORLANDO,FL,32809,9109,ORANGE
FL-P-2637,"PREMIER BEVERAGE COMPANY, LLC",AUGUSTAN WINE IMPORTS,8826 GROW DR,PENSACOLA,FL,32514,0,ESCAMBIA
FL-P-2639,"PREMIER BEVERAGE COMPANY, LLC",AUGUSTAN WINE IMPORTS,2001 ELLIS RD N,JACKSONVILLE,FL,32254,1615,DUVAL
FL-P-2640,"BURKHARDT DIST. OF GAINESVILLE, INC.",BURKHARDT SALES & SERVICE OF GAINESVILLE,6125 NW 18TH DR,GAINESVILLE,FL,32653,1641,ALACHUA
FL-P-2641,SLAKE RIVER DISTRIBUTION COMPANY,Â ,414 RICHARD RD,ROCKLEDGE,FL,32955,3181,BREVARD
FL-P-2643,AFFAIR INTERNATIONAL INC.,Â ,5445 COLLINS AVE,MIAMI BEACH,FL,33140,5522,MIAMI-DADE
FL-P-2646,TRADEMARK MARKETING INC.,Â ,1550 SW 1ST ST,MIAMI,FL,33135,2162,MIAMI-DADE
FL-P-2647,"TROPIC ICE, INC.",Â ,2805 N COMMERCE PKWY,MIRAMAR,FL,33025,3956,BROWARD
FL-P-2648,"WAYNE DENSCH, INC.",Â ,2900 W FIRST ST,SANFORD,FL,32771,0,SEMINOLE
FL-P-2658,"JIM BARLEYCORN, INC.","JIM BARLEYCORN, BEER DISTRIBUTOR",4859 SW 75TH AVE,MIAMI,FL,33155,4438,MIAMI-DADE
FL-P-2660,"JOHNSON BROTHERS OF FLORIDA, INC.",JOHNSON BROTHERS OF FLORIDA,4520 S CHURCH AVE,TAMPA,FL,33611,2201,HILLSBOROUGH
FL-P-2661,JOHNSON BROTHERS LIQUOR COMPANY OF FLORIDA,Â ,2850 HANSON ST,FORT MYERS,FL,33916,7506,LEE
FL-P-2662,"GREEK BOYS CHOICE, INC.",Â ,744 ANCLOTE RD,TARPON SPRINGS,FL,34689,6703,PINELLAS
FL-P-2665,CANESSE INC.,GRANDS VINS DE FRANCE,4410 14TH AVE,BRADENTON,FL,34208,5810,MANATEE
FL-P-2669,"WESTERN WINE MERCHANTS, INC.",Â ,185 DRENNEN RD,ORLANDO,FL,32806,6191,ORANGE
FL-P-2671,LACONTE IMPORT EXPORT INC.,Â ,1111 LAKE TER,BOYNTON BEACH,FL,33426,4278,PALM BEACH
FL-P-2672,C & B IMPORTERS CORP.,Â ,8404 NW 66TH ST,MIAMI,FL,33166,2629,MIAMI-DADE
FL-P-2673,"SOPRODI LTDA, L.L.C.",SOPRODI FOODS,2025 NW 120ND ST,MIAMI,FL,33172,0,DADE
FL-P-2677,SCHENCK COMPANY,Â ,3939 US HIGHWAY 98 S STE 2,LAKELAND,FL,33813,4268,POLK
FL-P-2679,"ONO INTERNATIONAL, L.C.",Â ,2702 NW 112TH AVE,DORAL,FL,33172,1805,MIAMI-DADE
FL-P-2683,BACCHUS WINE CORPORATION,Â ,5410 W TYSON AVE,TAMPA,FL,33611,3228,HILLSBOROUGH
FL-P-2684,INTERNATIONAL HOME CENTER INTERIOR INC.,INTERNATIONAL LIQUORS IMPORT & EXPORT,1727 NW 38TH AVE,LAUDERHILL,FL,33311,4138,BROWARD
FL-P-2686,PROACTIVA TRADING LLC,Â ,13093 SW 133RD CT,MIAMI,FL,33186,5850,MIAMI-DADE
FL-P-2688,RICHARD F. CREMASCHI,CREMASCHI IMPORTS,7500 40TH AVE W,BRADENTON,FL,34209,6471,MANATEE
FL-P-2692,"W.G. BEST FLORIDA, INC.",Â ,995 W KENNEDY BLVD,ORLANDO,FL,32810,0,ORANGE
FL-P-2693,"MACKENZIE HOUSE INTERNATIONAL, INC.",Â ,1100 CLEVELAND ST,CLEARWATER,FL,33755,4806,PINELLAS
FL-P-2695,"CHEUNG & CHEUNG ENTERPRISES, INC.",CANAAN TRADING CO.,8740 NW 100TH ST,MEDLEY,FL,33178,1454,MIAMI-DADE
FL-P-2696,"BURCH & PARTNERS, INC.",Â ,10810 72ND ST,LARGO,FL,33777,1524,PINELLAS
FL-P-2697,DISCOVERY 2000 CORPORATION,Â ,8760 NW 99TH ST,MEDLEY,FL,33178,1474,MIAMI-DADE
FL-P-2706,ARIZONA BEVERAGE COMPANY LLC.,Â ,2450 W COPANS RD,POMPANO BEACH,FL,33069,1232,BROWARD
FL-P-2710,"WORLD DUTY FREE EXPORTS (FL), INC.",Â ,2315 NW 107TH AVE,DORAL,FL,33172,2164,MIAMI-DADE
FL-P-2711,"CARISAM-SAMUEL MEISEL (FL), INC.",CARISAM INTERNATIONAL CORP.,10900 NW 27TH ST,DORAL,FL,33172,5024,MIAMI-DADE
FL-P-2715,"ROYAL PALM DISTRIBUTORS LTD. & COMPANY, L.C.",Â ,573 AVALON BLVD,DESTIN,FL,32541,0,OKALOOSA
FL-P-2716,"ARTHUR WINE COMPANY, INC.",Â ,100 SE 2ND ST,MIAMI,FL,33131,2158,MIAMI-DADE
FL-P-2719,"HCF TRADING, INC.","LIONS, TIGERS AND BEARS",1416 NE 26TH ST,WILTON MANORS,FL,33334,0,BROWARD
FL-P-2720,"VMI, LTD. COMPANY",Â ,31 S MAIN ST,WINTER GARDEN,FL,34787,3156,ORANGE
FL-P-2721,"TERRY SEITZ, INC.",Â ,333 PARK AVE,BOCA GRANDE,FL,33921,0,LEE
FL-P-2722,"GOLDRING GULF DISTRIBUTING CO., LLC",Â ,927 MULBERRY AVE,PANAMA CITY,FL,32401,2558,BAY
FL-P-2726,"BIG MAC ENTERPRISE, INC.",SPIRIT OF FLORIDA,6859 BITTERBUSH PL,BOYNTON BEACH,FL,33437,2942,PALM BEACH
FL-P-2730,ANTILLES WHOLESALE COMPANY,Â ,7201 NW 35TH AVE,MIAMI,FL,33147,5833,MIAMI-DADE
FL-P-2731,"INTERNATIONAL WINE AND SPIRITS, INC.",Â ,3587 NW 82ND AVE,DORAL,FL,33122,1055,MIAMI-DADE
FL-P-2733,"WORLDWIDE WINES & SPIRITS, INC.",Â ,4801 NW 99TH CT,DORAL,FL,33178,1925,MIAMI-DADE
FL-P-2734,"BRAVO DEVELOPMENT, INC.","BRIO TUSCAN GRILLE, INC.",480 N ORLANDO AVE,WINTER PARK,FL,32789,2912,ORANGE
FL-P-2737,"CACHACA, INC.",Â ,1601 SW 1ST WAY,DEERFIELD BEACH,FL,33441,6783,BROWARD
FL-P-2738,"INTERNATIONAL IMPORTERS, INC",Â ,2019 SW 20TH ST,FORT LAUDERDALE,FL,33315,1862,BROWARD
FL-P-2740,"CAMPO REALE CARINI, INC.",Â ,2626 ELECTRONICS WAY,WEST PALM BEACH,FL,33407,4607,PALM BEACH
FL-P-2741,"MARKET WINE, INC.",Â ,7101 N MIAMI AVE,MIAMI,FL,33150,3781,MIAMI-DADE
FL-P-2743,SOUTH EAST COMMERCE CORP.,Â ,5201 BLUE LAGOON DR,MIAMI,FL,33126,2064,MIAMI-DADE
FL-P-2744,PEDRO PAYNE,Â ,1426 ELLEN LN,APOPKA,FL,32712,3122,ORANGE
FL-P-2745,"GOLDRING GULF DISTRIBUTING CO., LLC",Â ,8245  OPPORTUNITY DR,MILTON,FL,32583,0,ESCAMBIA
FL-P-2746,"GOLDRING GULF DISTRIBUTING CO., LLC",Â ,8245  OPPORTUNITY DR,MILTON,FL,32583,0,Santa Rosa
FL-P-2748,"MBT WINE & SPIRITS, INC.",MBT WINE & SPIRITS,1747 VAN BUREN ST,HOLLYWOOD,FL,33020,5160,BROWARD
FL-P-2749,PORTUSA CORPORATION,Â ,15 UTILITY DR,PALM COAST,FL,32137,7398,FLAGLER
FL-P-2750,"GLRA WINE, INC.",Â ,601 E ELKCAM CIR,MARCO ISLAND,FL,34145,2849,COLLIER
FL-P-2751,OVERSEAS DUTY FREE INTERNATIONAL CORP.,Â ,210 71ST ST,MIAMI BEACH,FL,33141,3235,MIAMI-DADE
FL-P-2753,"FRANCISCO PLA CIGARS, INC.",FRANCISCO PLA WINE & SPIRITS,2881 NW 36TH ST,MIAMI,FL,33142,5246,MIAMI-DADE
